,client_id,gender,age,age_group,lor,frequency_eng,num_orders_1996,total_order_amount_1996,has_insurance_order_1996,has_household_order_1996,has_leasing_order_1996,has_loan_repayment_order_1996,total_credit,total_withdrawal,total_transactions,balance_mean,balance_std,credit_card_withdraw_count,cash_deposit_count,interbank_in_count,interbank_out_count,cash_withdrawal_count,insurance_payment_count,services_payment_count,interest_credit_count,sanction_interest_count,household_payment_count,pension_credit_count,loan_payment_count,frequency,monetary,recency,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,loan_1997,card_1997,credit_to_withdrawal_ratio,net_cash_flow,net_cash_flow_ratio,credit_to_balance_ratio,withdrawal_to_balance_ratio,loan_to_credit_ratio,interbank_ratio,withdrawal_std_ratio,credit_std_ratio,insurance_ratio,loan_ratio,household_ratio,is_active_customer,relies_on_credit,sanction_interest_ratio,volatility_index
2043,7723,F,33,30,1,MONTHLY,1,3016.7,0,0,0,1,236965.30000000002,237803.30000000002,74,33644.395945945944,8034.4809746942,0,0,12,47,3,0,12,12,0,0,0,3,74,474768.6,0,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0,0,0.9964760791797255,-838.0,-11.324324324324325,7.043232411742963,7.068139977369832,1.266008145496408e-05,0.7972972972972973,0.03378624676232079,0.03390572786266259,0.0,0.04054054054054054,0.0,0,0,0.0,0.23880592142604162
2044,7727,F,41,40,1,TRANSACTION,4,17875.7,1,1,0,1,114835.3,145174.9,55,21399.82545454545,13340.92629172322,0,8,0,16,19,5,5,12,2,4,0,5,55,260010.19999999998,0,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0,0,0.7910134603157984,-30339.59999999999,-551.6290909090908,5.36617928234589,6.783929163738295,4.354061860769293e-05,0.2909090909090909,0.09189554318083375,0.11617443670825278,0.09090909090909091,0.09090909090909091,0.07272727272727272,0,0,0.03636363636363636,0.6234128554020298
2045,7753,F,21,20,3,MONTHLY,1,3057.0,0,0,0,1,162018.7,171775.2,77,27093.574025974027,7161.5377812641855,0,12,0,53,0,0,12,12,0,12,0,0,77,333793.9,0,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0,0,0.943201929032829,-9756.5,-126.70779220779221,5.979967790320914,6.340071628620234,0.0,0.6883116883116883,0.04169133717360937,0.04420192102062407,0.0,0.0,0.15584415584415584,0,0,0.0,0.2643260639736409
2046,7765,F,41,40,1,MONTHLY,2,9480.2,0,1,0,1,475783.2,466883.2,72,56530.18194444445,26778.033508147535,0,14,0,37,9,0,8,12,0,7,0,2,72,942666.4,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,1.0190625835326694,8900.0,123.61111111111111,8.416445580656017,8.259007559162532,4.203595250946229e-06,0.5138888888888888,0.05735488770670595,0.05628200724226399,0.0,0.027777777777777776,0.09722222222222222,0,1,0.0,0.4736944511246026
2047,7800,F,42,40,1,MONTHLY,0,0.0,0,0,0,0,124787.4,186270.1,54,5987.668518518518,10870.312162513992,0,11,0,31,0,0,12,12,3,13,0,0,54,311057.5,0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0,0,0.6699271649073039,-61482.70000000001,-1138.5685185185187,20.84073285187056,31.108953246811893,0.0,0.5740740740740741,0.058357794205908475,0.08711065510230995,0.0,0.0,0.24074074074074073,0,0,0.05555555555555555,1.8154498915386768
2048,7814,F,23,20,2,MONTHLY,1,3597.0,0,0,0,1,502665.6,502629.2,83,53266.83975903615,18399.190897706056,0,0,12,58,1,0,12,12,0,0,0,1,83,1005294.8,0,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112.0,2059,0,0,1.0000724191909263,36.399999999965075,0.4385542168670491,9.436745304844711,9.436061952872553,1.989394141950434e-06,0.8433734939759037,0.03660589336573772,0.036603242588524175,0.0,0.012048192771084338,0.0,0,1,0.0,0.3454154776393475
2049,7815,F,53,50,3,MONTHLY,1,6408.8,0,0,0,1,253535.9,290993.4,66,22041.42575757576,18906.09401853365,0,11,0,43,0,0,12,12,1,0,0,0,66,544529.3,0,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804.0,3868,0,0,0.8712771492411855,-37457.50000000003,-567.5378787878792,11.50269963424931,13.202113293419051,0.0,0.6515151515151515,0.06497086881878987,0.07456969217587589,0.0,0.0,0.0,0,0,0.015151515151515152,0.8577527709175312
2050,7863,M,40,40,2,MONTHLY,1,1924.7,0,0,1,0,117455.5,178458.6,56,19699.635714285716,10012.854715258936,0,13,0,31,0,0,12,12,1,0,0,0,56,295914.1,0,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0,0,0.6581666560199396,-61003.100000000006,-1089.3410714285715,5.9623183749953315,9.058979698319295,0.0,0.5535714285714286,0.056107437328651776,0.08524807025008566,0.0,0.0,0.0,0,0,0.017857142857142856,0.5082761356849785
2051,7914,F,33,30,3,WEEKLY,1,5900.0,0,0,0,1,135687.7,152871.0,61,36249.796721311475,8304.778047043503,0,12,0,25,12,0,12,12,0,0,0,12,61,288558.7,0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,0,0,0.8875960777387472,-17183.29999999999,-281.6934426229506,3.7431299558220252,4.217154682970297,8.843837724421594e-05,0.4098360655737705,0.054325398846370485,0.06120509115449302,0.0,0.19672131147540983,0.0,0,0,0.0,0.22909861014920047
2052,7980,M,23,20,1,MONTHLY,3,7176.0,0,1,0,1,64940.1,75101.3,58,15318.587931034483,14145.852956268776,0,5,0,28,18,0,12,7,7,6,0,6,58,140041.4,0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0,0,0.864700078427404,-10161.200000000004,-175.19310344827593,4.239300664810984,4.902625512097598,9.239283585950746e-05,0.4827586206896552,0.1883569652758178,0.21782924504687823,0.0,0.10344827586206896,0.10344827586206896,0,0,0.1206896551724138,0.9234436633425056
2053,8013,M,57,50,3,WEEKLY,0,0.0,0,0,0,0,145606.5,173000.0,77,41222.41038961039,11434.719075100604,0,13,0,52,0,0,12,12,0,12,0,0,77,318606.5,0,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0,0,0.8416560693641618,-27393.5,-355.7597402597403,3.53221703010114,4.1967463417326645,0.0,0.6753246753246753,0.06609664205260464,0.07853165260548536,0.0,0.0,0.15584415584415584,0,0,0.0,0.27739084073508197
2054,8030,M,32,30,1,MONTHLY,1,1671.0,0,0,0,1,26995.7,62700.0,25,29550.703999999998,6025.962555301851,0,3,0,11,0,0,0,11,0,0,0,0,25,89695.7,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,1,1,0.43055342902711324,-35704.3,-1428.172,0.9135383035206202,2.1217768618981125,0.0,0.44,0.09610785574644101,0.22321934809254257,0.0,0.0,0.0,0,0,0.0,0.2039194245694401
2055,8091,M,28,20,3,WEEKLY,1,2650.2,0,0,0,1,1040784.7,1020970.2,105,90196.38952380953,32148.821658690584,0,31,0,51,11,0,12,12,0,0,0,11,105,2061754.9,0,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660.0,2123,0,0,1.0194075204153852,19814.5,188.7095238095238,11.539094918264544,11.319413175961884,1.0568948601953892e-05,0.4857142857142857,0.031488501484852924,0.030889022156734804,0.0,0.10476190476190476,0.0,1,1,0.0,0.3564313585989395
2056,8105,M,36,30,3,WEEKLY,1,2298.2,0,0,0,1,243903.2,204687.4,78,46833.46025641025,16367.254730468276,0,6,12,36,12,0,12,12,0,0,0,12,78,448590.6,0,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0,0,1.1915887348219774,39215.80000000002,502.7666666666669,5.207883395005308,4.37053762159254,4.919984649647893e-05,0.6153846153846154,0.07996219958076695,0.06710553502565064,0.0,0.15384615384615385,0.0,0,1,0.0,0.34947780157303315
2057,8130,F,23,20,2,MONTHLY,1,3159.0,0,0,0,1,248902.6,260951.19999999998,71,37327.59577464788,9593.158030498855,0,1,12,36,10,0,12,12,0,0,0,10,71,509853.8,0,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,0,0,0.95382814871133,-12048.599999999977,-169.69859154929546,6.668058706557507,6.990838670012403,4.01763581416988e-05,0.676056338028169,0.03676226831108213,0.03854181527432359,0.0,0.14084507042253522,0.0,0,0,0.0,0.2569990869064845
2058,8217,M,21,20,3,MONTHLY,1,2428.9,0,0,1,0,327946.5,302225.3,66,33204.40757575758,17798.950875213104,0,3,12,39,0,0,12,12,2,0,0,0,66,630171.8,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,1,1.0851060450597618,25721.20000000001,389.7151515151517,9.876595426428647,9.101963325515063,0.0,0.7727272727272727,0.0588929876989554,0.0542739467419628,0.0,0.0,0.0,0,1,0.030303030303030304,0.5360418141659018
2059,8276,F,20,20,1,MONTHLY,4,13770.0,1,1,0,1,148406.0,179048.2,85,15432.748235294119,9535.115971859612,0,12,0,25,36,12,12,12,0,12,0,0,85,327454.2,0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,1,0,0.8288606084841958,-30642.20000000001,-360.4964705882354,9.61630409161999,11.601835089263199,0.0,0.29411764705882354,0.053254464283134996,0.06425020532767955,0.1411764705882353,0.0,0.1411764705882353,0,0,0.0,0.6178495123799893
2060,8295,F,48,40,1,MONTHLY,0,0.0,0,0,0,0,269236.8,273126.2,66,46021.753030303036,14908.565600787713,0,2,12,40,0,0,12,12,0,0,0,0,66,542363.0,0,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845.0,1879,0,1,0.9857596964333702,-3889.4000000000233,-58.930303030303385,5.850207396982921,5.934719605751654,0.0,0.7878787878787878,0.0545848973873166,0.05537343186662341,0.0,0.0,0.0,0,0,0.0,0.3239460607024501
2061,8327,F,54,50,3,MONTHLY,0,0.0,0,0,0,0,241524.0,272375.2,58,64758.951724137936,21520.023558156096,0,11,0,35,0,0,12,12,0,0,0,0,58,513899.2,0,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0,0,0.8867327128167322,-30851.20000000001,-531.9172413793106,3.7295847688957497,4.205985315517024,0.0,0.603448275862069,0.07900874807308483,0.08910097364301724,0.0,0.0,0.0,0,0,0.0,0.33230963419277876
2062,8342,M,20,20,1,MONTHLY,1,2391.5,0,0,1,0,336579.1,329123.4,55,47197.56545454545,26022.365764061484,1,14,0,28,0,0,9,12,0,0,0,0,55,665702.5,0,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736.0,2807,0,0,1.0226532054542459,7455.699999999953,135.55818181818097,7.131280962450258,6.9733130688058225,0.0,0.509090909090909,0.07906568103046299,0.07731426509863948,0.0,0.0,0.0,0,1,0.0,0.5513497468237601
2063,8359,M,20,20,2,MONTHLY,2,8644.5,0,1,0,1,318196.4,319004.2,81,33827.095061728396,12323.044012437647,0,0,12,33,24,0,12,12,0,12,0,12,81,637200.6,0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0,0,0.9974677449387814,-807.7999999999884,-9.972839506172695,9.406554107568164,9.43043437273802,3.771255740165507e-05,0.5555555555555556,0.03862972340940228,0.03872779205684806,0.0,0.14814814814814814,0.14814814814814814,0,0,0.0,0.36429507144938983
2064,8362,F,24,20,1,WEEKLY,0,0.0,0,0,0,0,200683.8,242411.0,51,40259.74117647059,26594.026142592073,0,11,0,28,0,0,8,12,0,7,0,0,51,443094.8,0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0,0,0.8278658971746331,-41727.20000000001,-818.1803921568629,4.98472653165708,6.021176314508319,0.0,0.5490196078431373,0.10970635054759097,0.13251705490224958,0.0,0.0,0.13725490196078433,0,0,0.0,0.6605612794683015
2065,8366,F,39,30,3,MONTHLY,1,1081.0,0,0,0,1,316548.3,310640.2,71,41184.41971830986,12089.449063313958,0,12,0,42,5,0,12,12,0,0,0,5,71,627188.5,0,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445.0,5471,0,1,1.019019109567918,5908.099999999977,83.2126760563377,7.686117764074463,7.542663029482844,1.5795377830176312e-05,0.5915492957746479,0.038917851145196136,0.03819148314274301,0.0,0.07042253521126761,0.0,0,1,0.0,0.2935442370197875
2066,8432,F,31,30,1,MONTHLY,2,15854.5,0,1,0,1,547076.8,548806.7,84,51451.998809523815,25753.704165656778,0,16,0,39,17,0,12,12,0,12,0,5,84,1095883.5,0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,0,0,0.9968478883366404,-1729.8999999999069,-20.59404761904651,10.632760877284628,10.666382505987606,9.139484620806438e-06,0.4642857142857143,0.04692673060597981,0.04707511663016376,0.0,0.05952380952380952,0.14285714285714285,0,0,0.0,0.5005384583988163
2067,8463,M,52,50,3,MONTHLY,0,0.0,0,0,0,0,205616.6,211710.9,61,42939.1606557377,14359.41533958676,0,18,0,31,0,0,12,12,1,0,0,0,61,417327.5,0,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063.0,4505,0,0,0.9712140470802402,-6094.299999999988,-99.90655737704898,4.788556573066705,4.93048529051092,0.0,0.5081967213114754,0.06782558356507275,0.06983587579790133,0.0,0.0,0.0,0,0,0.01639344262295082,0.33441304208791045
2068,8598,F,42,40,3,TRANSACTION,2,18499.2,0,1,0,1,779122.1,761120.0,100,48924.859000000004,29929.824425803316,0,29,0,47,12,0,12,12,0,12,0,0,100,1540242.1,0,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0,0,1.0236521179314695,18002.099999999977,180.02099999999976,15.924871648582572,15.556917598883626,0.0,0.47,0.03932339765845506,0.03841480613347165,0.0,0.0,0.12,0,1,0.0,0.6117508570807186
2069,8610,F,51,50,3,MONTHLY,5,4250.0,1,1,0,1,63691.8,71175.2,114,14784.476315789474,2709.799796422374,0,17,0,25,60,12,12,12,0,12,0,12,114,134867.0,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,0.894859445424811,-7483.399999999994,-65.64385964912276,4.308018670365663,4.814184721848183,0.00018840729889875934,0.21929824561403508,0.038072247024558754,0.04254550501669562,0.10526315789473684,0.10526315789473684,0.10526315789473684,1,0,0.0,0.1832868299520607
2070,8615,F,60,60,1,WEEKLY,4,5921.0,1,1,0,1,333793.4,353081.0,106,42135.00849056604,17819.031523279864,0,12,0,43,39,12,12,12,0,12,0,3,106,686874.4,0,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804.0,3868,0,0,0.9453734412217027,-19287.599999999977,-181.9584905660375,7.921996742322618,8.379753859051773,8.98759532093804e-06,0.4056603773584906,0.05046726253545182,0.053383414780759184,0.11320754716981132,0.02830188679245283,0.11320754716981132,1,0,0.0,0.42290323798723134
2071,8670,F,56,50,1,MONTHLY,5,12765.0,1,1,0,1,300802.5,319680.2,122,43258.67540983607,12387.290756644017,0,12,0,45,53,12,12,12,0,12,0,5,122,620482.7,0,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616.0,3040,0,0,0.9409481725799721,-18877.70000000001,-154.73524590163944,6.953576297706151,7.38996737582288,1.6622202275579493e-05,0.36885245901639346,0.03874900840478709,0.041180810520670595,0.09836065573770492,0.040983606557377046,0.09836065573770492,1,0,0.0,0.28635390795686316
2072,8677,M,44,40,3,MONTHLY,2,6450.0,0,1,0,1,120317.7,124835.2,77,26582.314285714285,5129.974165619628,0,17,0,24,24,0,12,12,0,12,0,12,77,245152.9,0,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660.0,2123,0,0,0.9638122901232986,-4517.5,-58.66883116883117,4.52623118915799,4.696175007873118,9.97359490748244e-05,0.3116883116883117,0.041093971617137064,0.04263690351145034,0.0,0.15584415584415584,0.15584415584415584,0,0,0.0,0.19298448248264635
2073,8692,F,46,40,3,MONTHLY,0,0.0,0,0,0,0,76960.7,105916.2,50,17235.852,15943.460203715029,0,7,0,31,0,0,12,12,0,0,0,0,50,182876.9,0,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980.0,4595,0,0,0.7266187797522947,-28955.5,-579.11,4.465152056306819,6.145109623823644,0.0,0.62,0.15052900504091943,0.20716365890272606,0.0,0.0,0.0,0,0,0.0,0.9250172375415517
2074,8726,M,46,40,3,MONTHLY,1,2283.2,0,0,1,0,530110.5,507906.2,79,47227.81012658228,27897.5758351482,0,21,0,46,0,0,12,12,0,0,0,0,79,1038016.7,0,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0,0,1.0437173241830873,22204.29999999999,281.06708860759477,11.22454118832044,10.754388116634777,0.0,0.5822784810126582,0.054926629828791616,0.05262596352109268,0.0,0.0,0.0,0,1,0.0,0.5907022951175538
2075,9173,M,54,50,3,MONTHLY,2,10638.7,0,1,0,1,288494.5,276374.2,85,36774.79294117647,11523.137235091799,0,5,12,44,12,0,12,12,0,12,0,0,85,564868.7,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,1.0438546723970616,12120.299999999988,142.5917647058822,7.8448980110225115,7.515316277703519,0.0,0.6588235294117647,0.041693968666727206,0.039942311673504344,0.0,0.0,0.1411764705882353,0,1,0.0,0.3133433614031155
2076,9196,F,60,60,1,MONTHLY,1,2523.2,0,0,0,1,221690.7,242946.8,101,22783.7702970297,7430.14781390713,0,10,12,35,8,0,12,36,0,12,0,8,101,464637.5,0,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0,0,0.9125071826424551,-21256.099999999977,-210.45643564356413,9.73020255690085,10.663151744980187,3.608631304786353e-05,0.46534653465346537,0.03058343560774264,0.033515830000568944,0.0,0.07920792079207921,0.1188118811881188,1,0,0.0,0.3261158147681901
2077,9226,F,60,60,3,MONTHLY,1,2306.8,0,0,0,1,914403.4,860166.4,124,63218.19919354839,37483.56055388153,0,31,0,66,3,0,12,24,2,0,0,3,124,1774569.8,0,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0,0,1.063054078838699,54237.0,437.39516129032256,14.464243076593641,13.606309748977832,3.2808276959600104e-06,0.532258064516129,0.04357710386488187,0.040992367869456224,0.0,0.024193548387096774,0.0,1,1,0.016129032258064516,0.5929235731489618
2078,9231,F,27,20,3,MONTHLY,0,0.0,0,0,0,0,93252.0,77355.2,68,35802.44705882353,9315.01206574187,0,16,0,28,0,0,12,24,0,0,0,0,68,170607.2,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,1.205503960948973,15896.800000000003,233.77647058823533,2.6046264336844542,2.160612090925103,0.0,0.4117647058823529,0.12041869280593769,0.09989074835651643,0.0,0.0,0.0,0,1,0.0,0.26017808364990463
2079,9236,F,43,40,3,MONTHLY,3,4096.0,0,1,0,1,59282.6,60547.2,80,14532.507500000002,1866.1247535036991,0,14,0,18,36,0,12,12,0,12,0,12,80,119829.8,0,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0,0,0.9791138153374558,-1264.5999999999985,-15.807499999999981,4.07930978188038,4.166328488046539,0.00020242027171547808,0.225,0.030820991780027802,0.031478456638266525,0.0,0.15,0.15,0,0,0.0,0.12841037608297803
2080,9273,F,44,40,3,MONTHLY,2,14078.8,0,1,0,1,323913.5,317001.6,84,38823.55,13129.780141741978,0,6,12,39,15,0,12,12,0,12,0,3,84,640915.1,0,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,0,0,1.0218039908946832,6911.900000000023,82.28452380952409,8.343222090715557,8.165188397248576,9.26173191299529e-06,0.6071428571428571,0.04141865574729585,0.040534834583127836,0.0,0.03571428571428571,0.14285714285714285,0,1,0.0,0.3381911273374531
2081,9276,M,53,50,1,MONTHLY,3,14400.9,0,1,1,0,340644.5,370703.4,66,39310.4196969697,35925.90185540326,1,16,0,20,17,0,9,12,0,8,0,0,66,711347.9,0,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0,0,0.9189138810164675,-30058.900000000023,-455.43787878787913,8.665501478384344,9.430156250114425,0.0,0.30303030303030304,0.09691279296441105,0.10546449995641573,0.0,0.0,0.12121212121212122,0,0,0.0,0.9139027802893862
2082,9316,F,41,40,2,MONTHLY,1,8013.0,0,0,0,1,273281.5,268051.2,94,35030.50319148936,9564.446259083323,0,13,0,45,12,0,12,24,0,12,0,12,94,541332.7,0,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0,0,1.019512317049877,5230.299999999988,55.64148936170201,7.801243918939582,7.6519369000991935,4.391076600501681e-05,0.4787234042553192,0.03568141556196474,0.034998513470847176,0.0,0.1276595744680851,0.1276595744680851,0,1,0.0,0.2730319403863716
2083,9346,M,27,20,2,MONTHLY,4,7603.8,1,1,0,1,274325.4,277629.2,104,36361.56923076923,10027.011409780067,0,0,12,34,46,12,12,12,0,12,0,10,104,551954.6,0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,0,0,0.988099954903879,-3303.7999999999884,-31.76730769230758,7.544377368836583,7.635237033859079,3.645305903135473e-05,0.4423076923076923,0.036116559100339826,0.03655152388287802,0.11538461538461539,0.09615384615384616,0.11538461538461539,1,0,0.0,0.2757584895784748
2084,9366,M,24,20,1,WEEKLY,1,6450.2,0,0,0,1,505740.4,498578.4,75,57660.98266666667,20115.734060259245,0,0,12,39,12,0,12,12,0,0,0,12,75,1004318.8,0,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0,0,1.0143648421191132,7162.0,95.49333333333334,8.7709292594551,8.64672048484224,2.3727588304197172e-05,0.68,0.040346180380576545,0.03977482135154566,0.0,0.16,0.0,0,1,0.0,0.3488621443818713
2085,9417,M,50,50,1,MONTHLY,3,13321.8,0,1,0,1,580781.5,596373.8,110,66020.88454545454,24557.031747982295,0,22,0,40,36,0,12,12,0,12,0,12,110,1177155.3,0,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0,0,0.9738548205840027,-15592.300000000047,-141.74818181818225,8.796936060439169,9.03310829756309,2.066181515767978e-05,0.36363636363636365,0.041177247806631165,0.042282737566507016,0.0,0.10909090909090909,0.10909090909090909,1,0,0.0,0.3719585388328915
2086,9418,M,49,40,3,MONTHLY,2,7342.0,0,1,0,1,205172.80000000002,200959.2,83,31815.385542168675,7805.063911116791,0,14,0,33,24,0,12,12,0,12,0,12,83,406132.0,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0,0,1.020967440157007,4213.600000000006,50.76626506024103,6.4488547444462165,6.316415676737443,5.84872848642705e-05,0.39759036144578314,0.038839047483851405,0.03804141636277709,0.0,0.14457831325301204,0.14457831325301204,0,1,0.0,0.24532356839654892
2087,9427,F,29,20,1,MONTHLY,1,6678.7,0,0,0,1,524385.5,570137.1,82,66964.85487804878,19415.440422866148,1,0,12,50,7,0,12,12,0,0,0,7,82,1094522.6,0,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,0,0,0.91975333652204,-45751.59999999998,-557.9463414634143,7.8307569090528215,8.513974995365698,1.334895797080583e-05,0.7560975609756098,0.034053985300844566,0.03702512831278925,0.0,0.08536585365853659,0.0,0,0,0.0,0.2899347793439417
2088,9433,F,54,50,1,WEEKLY,1,2362.4,0,0,1,0,335787.6,306734.0,84,28960.710714285717,15107.304148066027,0,5,12,43,0,0,12,24,0,0,0,0,84,642521.6,0,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0,0,1.0947192029576114,29053.599999999977,345.8761904761902,11.594591144973625,10.591383720728045,0.0,0.6547619047619048,0.04925213425334664,0.04499065524774002,0.0,0.0,0.0,0,1,0.0,0.5216482529420077
2089,9593,F,31,30,3,MONTHLY,1,2153.8,0,0,0,1,876427.9,825025.6,101,69992.7495049505,31446.55302837061,6,29,0,51,3,0,12,12,0,0,0,3,101,1701453.5,0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0,0,1.0623038848733906,51402.30000000005,508.9336633663371,12.52169554987994,11.787300910955741,3.42298550742166e-06,0.504950495049505,0.03811585122736871,0.0358803650914931,0.0,0.0297029702970297,0.0,1,1,0.0,0.44928300789421677
2090,9606,M,50,50,2,WEEKLY,2,10549.0,0,1,0,1,158235.7,177816.0,68,20211.552941176473,11049.61411084785,0,15,0,18,23,0,12,12,0,12,0,11,68,336051.7,0,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,0,0,0.889884487335223,-19580.29999999999,-287.94558823529394,7.828972887958081,8.797740604965592,6.951655031070738e-05,0.2647058823529412,0.06214071911890859,0.06983009593187788,0.0,0.16176470588235295,0.17647058823529413,0,0,0.0,0.5466979278141838
2091,9611,M,41,40,3,MONTHLY,1,4085.0,0,0,0,1,735084.6,680914.2,93,71528.36021505376,23936.849083992096,0,27,0,42,12,0,12,12,0,0,0,12,93,1415998.8,0,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879.0,3198,0,0,1.0795553977285244,54170.40000000002,582.477419354839,10.276827230345134,9.519499649548735,1.6324651611528795e-05,0.45161290322580644,0.035153987218936096,0.032563393497826096,0.0,0.12903225806451613,0.0,0,1,0.0,0.3346483690109029
2092,9616,M,37,30,3,TRANSACTION,1,1002.4,0,0,1,0,172573.80000000002,166415.0,70,32012.944285714286,9548.567122183875,0,14,0,33,0,0,12,23,0,0,0,0,70,338988.8,0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0,0,1.0370086831114984,6158.8000000000175,87.9828571428574,5.390750643233111,5.198365964553356,0.0,0.4714285714285714,0.0573780435789074,0.055330340539432254,0.0,0.0,0.0,0,1,0.0,0.29827206885325147
2093,9641,M,54,50,1,MONTHLY,1,6202.0,0,0,0,1,739104.3,744880.2,96,65805.471875,24014.52154035007,0,26,0,56,2,0,12,12,0,0,0,2,96,1483984.5,0,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0,0,0.9922458671877707,-5775.899999999907,-60.16562499999903,11.23165413058593,11.319426466767508,2.7059780331409245e-06,0.5833333333333334,0.032239441376412034,0.03249138388228842,0.0,0.020833333333333332,0.0,0,0,0.0,0.3649319859899579
